Time,HR,Skin_Temp,GSR,AirTemp,Movement,HR_stdv,GSR_stdv,unkown_stdv
2020-11-10 19:07:59,,89,1.1513721933153205e-07,6715822.5,343,,4.1041845577923186e-08,5956847.325922853
2020-11-10 19:08:59,,89,1.1295345001140496e-07,7437734.75,491,,4.117490159843464e-08,5876079.074572107
2020-11-10 19:09:59,,88,7.278497284630127e-08,4699646.75,434,,2.0155682521008308e-08,5873505.762129819
2020-11-10 19:13:59,,86.83333333333333,1.0980994252626883e-07,10427906,454,,4.803232643577042e-08,5681300.330164521
2020-11-10 19:14:59,,86,1.1547253306942347e-07,5099190.25,497,,4.5555635918863724e-08,6368404.199124942
2020-11-10 19:15:59,,85.08333333333333,1.1354331511340158e-07,6009262.5,535,,4.152138504798023e-08,5774350.851437436
2020-11-10 19:16:59,89.0909090909091,84.83333333333333,1.3036269551421395e-07,3077118.75,385,1.7814470856604931,4.335872077447344e-08,3390663.5885621547
2020-11-10 19:17:59,90.55555555555556,84.41666666666667,1.2400866181608059e-07,4284886.5,1000,0.8958064164776166,3.3769790908358506e-08,4893468.99071704
2020-11-10 19:18:59,,84,9.445563744918633e-08,5096158.5,401,,3.669211070642971e-08,6703397.195335306
2020-11-10 19:19:59,,84,1.1302138783741438e-07,5920646.5,593,,3.9262426414279726e-08,6141402.497337009
2020-11-10 19:22:59,63,82.58333333333333,1.1934004689533237e-07,11786102.75,503,1.632993161855452,4.512212660125126e-08,6108821.774061606
2020-11-10 19:25:59,67.92307692307692,81,7.888487374158759e-08,6331538.5,177,0.9166442529086912,3.0671238531928856e-08,4597269.8568579
2020-11-10 19:26:59,78.30508474576271,80.16666666666667,6.95706086885254e-08,7679654.5,375,6.076501662177447,2.116921325072983e-08,6003147.39365362
2020-11-10 19:27:59,82.33333333333333,80,6.477726395600485e-08,4769462.75,376,1.1785113019775793,7.496493884790933e-10,5337153.055446713
2020-11-10 19:28:59,81.46666666666667,80,6.412196677401325e-08,5736114.75,106,1.4313940369055926,4.976805249209002e-10,5008787.661512333
2020-11-10 19:29:59,84.03846153846153,78.83333333333333,6.780839500198658e-08,6770871,51,0.274670324174725,2.0901892372508205e-08,5342690.390365934
2020-11-10 19:30:59,83.44680851063829,77.08333333333333,6.536392491010877e-08,7689615,360,0.6122338114867302,6.548091208132463e-09,5979401.248555619
2020-11-10 19:31:59,81.51666666666667,77,6.351353673735873e-08,4580275.5,67,1.7174755375906297,7.425545763846833e-10,5594981.095550033
2020-11-10 19:33:59,73.9,78.5,6.382563841974099e-08,6587311.5,645,6.9873695575182895,1.962770689007307e-09,5301012.892567443
2020-11-10 19:34:59,86,79,6.861223947234922e-08,4001791,693,0.0,3.0122732541233445e-08,4928964.405958163
2020-11-10 19:35:59,,79,7.02976080340599e-08,8914315,173,,3.122979578800943e-08,7234934.125054803
2020-11-10 19:37:59,,79,6.564562660952071e-08,6892955.5,530,,8.993555360253396e-09,6078113.879415616
2020-11-10 19:38:59,,79,6.44984801168621e-08,3858419.25,773,,1.1461527589496453e-09,4395250.1834720615
2020-11-10 19:39:59,87.84615384615384,79,8.858108084590397e-08,5349095.5,52,0.532938710021193,6.43938794721149e-08,5786826.585963394
2020-11-10 19:40:59,,79,1.0738495133247666e-07,5691287.75,118,,5.48909061603666e-08,6411950.361816924
2020-11-10 19:41:59,,79,6.778570424869212e-08,6531220,549,,1.4560507124326295e-08,5868474.865420103
2020-11-10 19:42:59,,79,6.488415553481482e-08,7543471.75,535,,1.101062234730731e-09,6208767.192013579
2020-11-10 19:44:59,,79.91666666666667,6.364149160285222e-08,3699740.25,437,,1.028220414040746e-09,4070931.202667602
2020-11-10 19:46:59,62.375,80,6.65020701047782e-08,7145120.5,766,17.1204373483857,6.473765460403067e-09,5791508.476586281
2020-11-10 19:47:59,98,80,6.631659549659949e-08,8108712.5,106,0.0,6.18197318028269e-09,6355992.186324552
2020-11-10 19:48:59,98.75,80.5,6.706336803348428e-08,4856508.75,193,0.4330127018922193,8.692010343250754e-09,6160327.563379092
2020-11-10 19:49:59,97.81666666666666,81.41666666666667,6.498490991200146e-08,5179812.75,105,4.496263881144976,1.875934784826564e-09,4548454.545702769
2020-11-10 19:50:59,99.39622641509433,82.25,6.519085902283591e-08,6178989,148,4.113207547169811,7.601708428211731e-10,4703542.853252057
2020-11-10 19:51:59,102.33962264150944,84.08333333333333,6.54979309834357e-08,7114389,816,2.4180406556378555,1.43816775796806e-09,5345163.5777606005
2020-11-10 19:52:59,100.68333333333334,86.33333333333333,6.518542075355002e-08,8177329.25,88,2.48657506533697,9.675140825609883e-10,6496299.615508754
2020-11-10 19:53:59,95.94545454545455,89.25,6.539500528423534e-08,5080969.75,51,3.2608876751203906,1.1168260088579227e-09,4862207.518510053
2020-11-10 19:54:59,98.625,92,6.54100000869144e-08,6502173.75,50,1.5761900266148114,9.233384536202422e-10,5515396.857899683
2020-11-10 19:55:59,100.1,93.91666666666667,6.562996707348762e-08,7200454,187,1.4224392195567912,1.0564025981234264e-09,5561795.1057460755
2020-11-10 19:58:59,80.80952380952381,97.5,8.556548218877519e-08,2466522.5,52,7.512649951718245,3.633874354300701e-08,2273628.919469105
2020-11-10 19:59:59,83.91666666666667,98.41666666666667,1.2820460680215323e-07,7043751.25,68,2.2970391570212487,3.777037178118802e-08,5607259.960316731
2020-11-10 20:00:59,88.06666666666666,99.75,1.1527928656003563e-07,7903939,85,2.096558025802185,4.3241037874658283e-08,6224096.85716237
2020-11-10 20:01:59,89.73333333333333,101,6.62388847420731e-08,4346567.25,69,0.9977753031397177,1.220133957027552e-09,4841913.711545073
2020-11-10 20:04:59,86.26923076923077,103,6.552604245480315e-08,7456179.5,273,1.7986681463215264,8.972983061114083e-10,5684039.832648321
2020-11-10 20:05:59,85.42857142857143,103,6.559506479713878e-08,4736691.75,50,1.7612611437054218,1.5335222637148324e-09,6080981.579852112
2020-11-10 20:06:59,89.5,103.83333333333333,6.618025413601604e-08,5468824.25,445,2.411776661854631,1.1987788668100539e-09,5276412.859618804
2020-11-10 20:07:59,85.7,104,6.605205127040336e-08,6436020.5,104,1.6258331197676263,1.2643739657829697e-09,5418343.681325064
2020-11-10 20:08:59,87.36666666666666,104.75,8.750460397260749e-08,7419532.5,73,1.9829831623647798,4.3668861763428914e-08,5839337.296948966
2020-11-10 20:11:59,85.12765957446808,105,9.555057820460532e-08,6801856.5,51,1.619259369399187,3.876356346467033e-08,6096089.859090887
2020-11-10 20:12:59,83,105,6.879843588986098e-08,7162516.5,53,2.3198746047616843,1.7849594639734197e-08,5481214.18576165
2020-11-10 20:15:59,87.46153846153847,104.25,7.030495864394544e-08,6068143.75,728,4.422240723632249,1.9448575909921346e-08,5366607.337337034
2020-11-10 20:16:59,59.21212121212121,102.66666666666667,6.587965981098431e-08,6532788,282,11.321092076451345,1.805574260963172e-09,4906193.870437195
2020-11-10 20:17:59,80.64,101.41666666666667,6.964082072907923e-08,7449484,492,3.761701742562799,1.7839870433892367e-08,5695031.744145725
2020-11-10 20:18:59,81.69767441860465,99.91666666666667,6.551668040055195e-08,4763320.25,137,1.9112261219818005,1.0681665673498087e-09,5717326.646772133
2020-11-10 20:19:59,84.5625,99,6.572695538219645e-08,4727436.25,271,0.998044963916957,8.9787054625524e-10,3649289.7847423255
2020-11-10 20:20:59,83.36666666666666,98.66666666666667,7.215612205968219e-08,5709972.25,51,0.4818944098266987,2.4943554492783974e-08,4056090.341267646
2020-11-10 20:21:59,82.48333333333333,99,7.204911978042846e-08,6725792.25,36,1.419996087631543,2.4977280094663445e-08,5064666.796472862
2020-11-10 20:22:59,83.71666666666667,99.5,6.55772420693383e-08,7708840.5,89,0.896133670584671,1.2068206021833233e-09,6350066.7006577775
2020-11-10 20:25:59,87.18,103.66666666666667,6.551370932422745e-08,6350249.25,52,2.5509998039984243,1.6522388341566765e-09,4695884.971731068
2020-11-10 20:26:59,85.18181818181819,103.91666666666667,7.02632856530863e-08,7333541.25,67,1.3085857611233878,1.7720311570484067e-08,5949964.2558882395
2020-11-10 20:27:59,83.72916666666667,104.66666666666667,6.905786588147204e-08,4072645.5,255,0.8351542605344768,1.7911537293625033e-08,3593756.34056585
2020-11-10 20:28:59,84,104.91666666666667,6.585132451316861e-08,5120425.5,87,1.449137674618944,1.4270536101398956e-09,3691615.0235693255
2020-11-10 20:29:59,82.11666666666666,105.25,6.891567980321258e-08,6444693.5,52,1.3551342696902358,1.7965474842961658e-08,4719629.140754891
2020-11-10 20:30:59,84.68,106,6.902230084874845e-08,8250269.75,50,1.502531197679436,1.7936163351079627e-08,6476425.456962173
2020-11-10 20:31:59,84.63636363636364,106,6.577453002153079e-08,4368574,71,1.1096868741576094,1.2830877304317564e-09,4608357.152748634
2020-11-10 20:32:59,68.95652173913044,106,6.627587825467848e-08,4976330,118,13.66518349952222,1.060372117708009e-09,3790594.4328974974
2020-11-10 20:33:59,74.83050847457628,106,6.894688627808884e-08,5824921.75,517,11.611146810282273,1.7613722212378e-08,4158502.8730574045
2020-11-10 20:34:59,83.45,105,6.913935929862274e-08,6807714,206,0.7399324293474371,1.7908166502661287e-08,5248834.895583924
2020-11-10 20:35:59,81.66101694915254,105.66666666666667,6.564169782453149e-08,3596450.25,206,11.38183234107719,1.0572008594450726e-09,3937330.8020047904
2020-11-10 20:36:59,75.77966101694915,106,7.605680277410779e-08,4595630.25,68,12.557755111659588,2.6539189681923926e-08,3578611.376216435
2020-11-10 20:37:59,83,106,6.994998391151645e-08,5595062.25,67,0.8366600265340756,2.0672459837156105e-08,3981094.26845405
2020-11-10 20:38:59,71.61538461538461,106,7.551423318120857e-08,6545814.25,188,15.554066802056632,3.243667363813554e-08,4924363.444354376
2020-11-10 20:40:59,85.8,106,1.1304669740478268e-07,4267682.5,136,1.2489995996796797,5.1593068624035827e-08,3534577.834247854
2020-11-10 20:41:59,80.7,105,8.160926633036682e-08,5250474.5,171,3.684652855652302,3.822175710796007e-08,3735934.3866353235
2020-11-10 20:42:59,82.21666666666667,105,7.024573295560441e-08,6233514.5,51,1.111930253608062,1.9335889039702442e-08,4606769.850431455
2020-11-10 20:44:59,81.38333333333334,104,1.2050165334230268e-07,4961955.25,52,1.427020984039439,3.821838419167397e-08,5226978.841856373
2020-11-10 20:45:59,81.66666666666667,104,1.1982497465525006e-07,5994167.25,68,1.1642832797715321,4.315628082433719e-08,5114538.472843487
2020-11-10 20:47:59,85.5,104,1.1178455940989464e-07,7783343,566,3.3090784215548594,5.051523579633873e-08,6079965.944971361
2020-11-10 20:48:59,81.6,104,1.2698057054271896e-07,3744423,67,1.2274635093014645,4.287117674473937e-08,3754368.2498186696
2020-11-10 20:49:59,91.85714285714286,104,9.307231171772429e-08,5586339.25,18,8.638428617497041,3.789255047864889e-08,4872731.871504596
2020-11-10 20:53:59,87.27272727272727,102.5,1.206876062519916e-07,5106879.25,537,2.7794999252942505,6.757145179140643e-08,4501657.412670603
2020-11-10 20:54:59,86.88135593220339,101.5,1.2916890288506925e-07,5552543,50,3.513097748222572,8.195419169263921e-08,3963359.440462409
2020-11-10 20:55:59,90.36363636363636,100.16666666666667,1.126735724159112e-07,6535079,69,1.4316377952748747,6.978512661030424e-08,4890968.006691365
2020-11-10 20:56:59,91.63333333333334,99.91666666666667,1.0829846070602132e-07,7534259,266,1.9490738541391623,6.1926925286418e-08,6167458.963595826
2020-11-10 20:57:59,92.84210526315789,99,1.0491541521516325e-07,4339655.25,112,0.9874559494365115,4.7634781294718545e-08,3745803.6212426685
2020-11-10 21:00:59,85.03846153846153,100,1.2130558639504748e-07,10784786.75,109,1.5437409415684213,4.6381202744170724e-08,5863821.575588329
2020-11-10 21:01:59,84.4,100,1.2173960121001532e-07,1507583,67,1.7435595774162693,3.7384254629429826e-08,902522.0116529014
2020-11-10 21:02:59,86.36363636363636,100,1.1520488496177777e-07,5775799,18,1.0155810940922867,4.4754829114080126e-08,4788095.602549097
2020-11-10 21:03:59,88.72222222222223,100.5,1.1171943950262791e-07,6093747.25,442,3.540331992523293,4.6588797920868835e-08,4426543.239589125
2020-11-10 21:04:59,83.83333333333333,101,1.2050610340427025e-07,6961867.5,279,1.1130538571376,6.571142699964084e-08,5457922.824651449
2020-11-10 21:05:59,84.18333333333334,101.08333333333333,1.1736068955380235e-07,3733691.75,67,2.8547718336536496,4.93229717349003e-08,3890535.0310935625
2020-11-10 21:06:59,84.31666666666666,101.83333333333333,1.2507959434906838e-07,4700075.75,184,2.2247971193396987,4.432823752817411e-08,3581075.6056042975
2020-11-10 21:07:59,83.09615384615384,101.33333333333333,1.0453808736863406e-07,6894519.75,268,1.1645338351694372,4.724471585580309e-08,5570757.311356884
2020-11-10 21:08:59,87.5,101.16666666666667,1.2869853201876702e-07,6941848,181,8.137291763319004,7.431837006152304e-08,5263723.75777809
2020-11-10 21:11:59,,100.83333333333333,1.1745965083803336e-07,2883547,418,,5.29699138726372e-08,3058108.560588391
2020-11-10 21:12:59,83.08695652173913,99.58333333333333,1.0630325326983861e-07,7535026.75,538,1.471853119983544,5.8992109616144625e-08,5875347.5283865705
2020-11-10 21:13:59,77.83333333333333,97.58333333333333,1.4121944455182398e-07,5576678.25,218,1.5184055965240497,7.709414830184225e-08,5965910.436397926
2020-11-10 21:15:59,,94.58333333333333,1.206597298992146e-07,9578466.25,445,,3.44116898449351e-08,5858966.877481232
2020-11-10 21:16:59,,91.25,1.1952082359476975e-07,4208106,326,,7.803506707779834e-08,3880325.822850254
2020-11-10 21:17:59,53.30434782608695,89.08333333333333,1.2657110843357403e-07,5158382,36,0.6874516652539955,7.52510212960442e-08,5591369.346629008
2020-11-10 21:18:59,73,88.08333333333333,1.4402572474172574e-07,1849310.5,51,7.274824872330393,7.190953360859571e-08,433012.1059130449
2020-11-10 21:19:59,71.89285714285714,89,1.4032187662452963e-07,6256038.5,334,9.387831355058548,6.43220839823275e-08,5637162.128167971
2020-11-10 21:20:59,74.89473684210526,89,1.1758157088929772e-07,3716858.5,283,6.370668010158762,6.256479870173346e-08,3559689.3425307847
2020-11-10 21:21:59,79.6923076923077,89,1.446702776158824e-07,8180638.25,275,10.964169724674974,7.107711742684293e-08,6464780.915903546
2020-11-10 21:22:59,70.97560975609755,89,1.5700301215043444e-07,1293286.75,234,7.912595099811651,7.123673775894577e-08,644063.7286314821
2020-11-10 21:23:59,78.22222222222223,88.75,1.3901990647783073e-07,5939382.25,312,4.6254796214441445,4.421770278656769e-08,5618323.208023964
2020-11-10 21:24:59,72.13953488372093,88,9.698215934279066e-08,6258870,833,2.4359840697997206,4.988251440675784e-08,4805023.001135322
2020-11-10 21:25:59,71.1063829787234,87.16666666666667,1.2154637890119148e-07,6728854.25,83,6.168671854546323,3.4605249727988284e-08,5067095.335563382
2020-11-10 21:26:59,62.19512195121951,86.16666666666667,1.06333692978729e-07,7713426.25,347,3.9212959044802718,3.2785141754711406e-08,6352261.410279192
2020-11-10 21:27:59,68,84.91666666666667,7.529064369770452e-08,4452802.5,310,0.0,2.847636819929743e-08,3685310.2844623886
2020-11-10 21:28:59,,83.5,9.665070074182968e-08,5468562.25,249,,3.737606257973056e-08,3906783.17510016
2020-11-10 21:30:59,63.625,80.83333333333333,1.236120189868149e-07,7893186.25,220,4.29934588047996,3.789130667197233e-08,6275928.978938312
2020-11-10 21:31:59,78.25925925925925,80,1.2750333216165424e-07,1912570.25,114,0.9658077637337258,4.566441740505257e-08,686184.110313105
2020-11-10 21:32:59,82.8,79.16666666666667,1.137192802826098e-07,6169006,99,1.3266499161421599,5.106725991334782e-08,5180060.10309451
2020-11-10 21:33:59,,79.25,1.2992162040643125e-07,7240342,167,,4.3451610135501315e-08,5625632.702740955
2020-11-10 21:34:59,90,79,1.1810453971302543e-07,4702934,248,0.0,4.8972120501011077e-08,5721652.282236356
2020-11-10 21:35:59,77,78.5,1.3045090124917403e-07,4781978,103,18.384776310850235,4.22323683693546e-08,5214719.53854879
2020-11-10 21:36:59,67.71186440677967,78,1.2235144124768058e-07,5895849.75,120,8.411152498587565,3.0157897935905624e-08,5117643.269758618
2020-11-10 21:37:59,74.13333333333334,77.33333333333333,1.247970347398894e-07,6881181.5,51,1.4313940369055924,3.557927395596015e-08,5349096.22537913
2020-11-10 21:38:59,76.9090909090909,77,1.3088401803181674e-07,7864985.75,151,0.4165977904505309,3.2195145257804795e-08,6066702.435748904
2020-11-10 21:39:59,,76.41666666666667,1.3271300392853217e-07,4800425.75,52,,3.24559295675357e-08,5869237.643462836
2020-11-10 21:40:59,66.25,75.66666666666667,1.253474571344413e-07,5817001.75,69,4.621056877670591,3.513120623473042e-08,5460112.539029318
2020-11-10 21:41:59,78.53488372093024,75,1.2873447114555793e-07,6783401.5,166,1.7698881479479487,3.127640154887084e-08,5479175.895115729
2020-11-10 21:42:59,77.45833333333333,74.08333333333333,1.2428811077192636e-07,7733669.5,293,1.5937159582421065,2.0394360506603814e-08,5988745.595313701
2020-11-10 21:43:59,,73.33333333333333,1.2951068626675392e-07,8800669.25,125,,2.4452770137346052e-08,7006447.602916594
2020-11-10 21:45:59,,72,1.190625612553329e-07,6688145.5,323,,3.262926929198888e-08,5676428.355471621
2020-11-10 21:46:59,,71,1.393062974722395e-07,7741365.25,81,,7.118712407451816e-08,6219878.816720241
2020-11-10 21:48:59,81.43859649122807,70.75,1.3476753646605774e-07,5061021.75,69,3.7135009436155126,5.785784763044176e-08,5250808.651462095
2020-11-10 21:49:59,79.9090909090909,70,1.3495487095690123e-07,6126245.75,51,1.7120541687061253,5.395278572677113e-08,5173260.257021793
2020-11-10 21:50:59,53.125,69.58333333333333,1.4905066097637717e-07,7323057.5,255,0.33071891388307384,6.157396376770518e-08,5789335.692989676
2020-11-10 21:51:59,81.96,69,1.299326637477488e-07,8141481.5,105,0.9991996797437437,5.054944097262955e-08,6336853.804124903
2020-11-10 21:53:59,66.44444444444444,68,1.6976205064533792e-07,6322365.75,769,11.691507944858582,1.4587580682779028e-07,5941815.157965762
2020-11-10 21:54:59,51,67.58333333333333,1.6133637469352097e-07,6401209.5,136,0.0,7.497518927255791e-08,4821960.364636695
2020-11-10 21:55:59,58.833333333333336,68,1.7631303223466194e-07,7319949.75,174,3.996526269427266,1.122084228333592e-07,5553895.240053388
2020-11-10 21:57:59,80.9,67,1.2850344328046626e-07,5458582,532,2.6627053911388696,5.31564479060827e-08,5018015.15869766
2020-11-10 21:58:59,82.40425531914893,66.75,1.4248150812691574e-07,6655917.75,289,1.2144445270493902,6.409776643257511e-08,5441514.788723742
2020-11-10 22:00:59,80.14285714285714,65.58333333333333,1.396963512607906e-07,8324553.75,445,1.290467404644139,4.671038148376971e-08,6637847.651928838
2020-11-10 22:01:59,77.25,65,1.2400305285973561e-07,5338046,510,1.355544171172596,5.746988362482248e-08,5339988.302721599
2020-11-10 22:02:59,83,65,1.5393926662878363e-07,6281649.75,52,5.976967285424481,7.675310971819424e-08,5207345.807379484
2020-11-10 22:03:59,75.27272727272727,65,1.3791882051326995e-07,4166650,85,3.0027535572570443,6.387201317353505e-08,4049457.057940854
2020-11-10 22:05:59,75.27906976744185,65,1.3692328911721475e-07,4230574.25,296,4.389869847068621,5.655400267126045e-08,4110115.7080154917
2020-11-10 22:06:59,76.73684210526316,65,1.3662819296157113e-07,5842614.5,356,3.2822024900355506,9.506978116408265e-08,4895154.232324069
2020-11-10 22:08:59,76.03333333333333,65,1.262704366531217e-07,7380394.25,103,2.9550333707459586,4.892979857960689e-08,5684366.182845514
2020-11-10 22:09:59,72.1,65,1.269470259510062e-07,4297890.25,68,1.3379088160259651,2.2049527974411274e-08,4722905.784531244
2020-11-10 22:11:59,74.86206896551724,64,1.1650285529737327e-07,5810582.5,369,1.888698474155745,3.2964748128821155e-08,4319842.955941483
2020-11-10 22:12:59,74.75757575757575,64,1.2677966130799234e-07,4374242.75,457,2.1324378285768706,2.701124961638292e-08,4999447.662732673
2020-11-10 22:14:59,77.60344827586206,63.083333333333336,1.2256983673571432e-07,5812362.75,136,4.947795242789054,2.3932417679521623e-08,5860780.371890819
2020-11-10 22:15:59,73.63333333333334,63,1.371726162860989e-07,5666742.75,104,2.792649080870865,2.2653945321104805e-08,4194457.278211174
2020-11-10 22:16:59,69.14285714285714,63,1.2497974032415091e-07,6827930.75,263,4.068294533113755,4.630870965648727e-08,5087511.23148251
2020-11-10 22:17:59,74.67272727272727,62.833333333333336,1.4464704704865418e-07,7588534.5,776,2.5516806971416486,5.377908274438837e-08,6142232.07627148
2020-11-10 22:18:59,73.33333333333333,62.5,1.4334734491670013e-07,4345278.75,51,1.8318175552045448,5.849794066556429e-08,3887598.3247475796
2020-11-10 22:19:59,72.46666666666667,63,1.288995328548017e-07,5376710.75,52,0.8844332774281066,2.7290811816592908e-08,3957007.447217681
2020-11-10 22:21:59,72.5,63,1.3053005338944436e-07,7444662.75,69,1.7748239349298849,3.1226873148317555e-08,5850495.505856592
2020-11-10 22:22:59,71.85714285714286,63,1.312119010540163e-07,5122723.25,318,1.1664236870396085,5.205754435501173e-08,5688478.7608963335
2020-11-10 22:23:59,54.8125,61.666666666666664,1.7378354821376813e-07,2834663.25,182,7.863831365816538,7.410028880474883e-08,1819740.1270925163
2020-11-10 22:24:59,,61,1.6590208513751986e-07,3816939.25,267,,6.809613767020688e-08,3498137.1763744038
2020-11-10 22:26:59,69.83333333333333,63.333333333333336,1.5070175986972445e-07,4178319.5,529,7.676623968617687,7.464266801721784e-08,4778937.3998658685
2020-11-10 22:27:59,,64,1.5551652764669677e-07,2162955.75,623,,7.07314022357718e-08,1705240.6075972645
2020-11-10 22:28:59,69.47619047619048,64.41666666666667,1.4071060234843048e-07,6451875.5,68,1.051939144494025,6.91433824100006e-08,5037831.976903631
2020-11-10 22:32:59,,66.08333333333333,1.6367662522374683e-07,6244788,611,,7.609589406564321e-08,4980990.1030750405
2020-11-10 22:33:59,,66.91666666666667,1.5504061060592357e-07,7623336,187,,7.937548244250768e-08,5985721.47515097
2020-11-10 22:34:59,67.42857142857143,66.5,1.4074478282480496e-07,8404884,288,8.764492371530267,6.450633678387874e-08,6612452.613069034
2020-11-10 22:35:59,78.88235294117646,66.58333333333333,1.324425017283247e-07,5098180.25,320,2.147931598059475,5.504039548274741e-08,5207752.583284722
2020-11-10 22:36:59,79.66666666666667,66,1.451013348053853e-07,6408340,477,0.9428090415820634,6.598344446930366e-08,5525233.680382713
2020-11-10 22:37:59,73.02941176470588,66,1.6315692994769277e-07,7606212,198,3.929416167662204,7.435425447403495e-08,6161421.478394373
2020-11-10 22:39:59,67.6923076923077,65,1.2020174226652326e-07,5017776,499,0.7216024245882199,4.4741591517544837e-08,5657764.758605337
2020-11-10 22:40:59,,65,1.4049620050300123e-07,6197392,234,,4.795768199365446e-08,5615641.478297248
2020-11-10 22:41:59,77.76923076923077,64.5,1.328908667041471e-07,6558408,200,2.005908432370046,4.055334482724606e-08,4982885.61475823
2020-11-10 22:45:59,72.82608695652173,63,1.5120734336664913e-07,6678960.5,387,5.096052811079192,7.058158038225554e-08,5512209.828640121
2020-11-10 22:46:59,80.25,63.583333333333336,1.8243818831676086e-07,6983356.25,376,3.5216169175942054,9.016063414373958e-08,5275567.201470064
2020-11-10 22:48:59,75.63333333333334,64,1.3498116767890763e-07,4886944.75,305,1.6927951900792828,5.1878548812487336e-08,4471211.826953369
2020-11-10 22:49:59,75.82142857142857,64,1.3628701081620337e-07,6230464.75,101,2.323076338278488,5.995954895905672e-08,5040826.696101313
2020-11-10 22:50:59,76.23333333333333,64,1.416474138621709e-07,6904236.75,66,2.4519833242137317,5.970395162792248e-08,5217011.731576391
2020-11-10 22:52:59,81,64,1.3793810024384161e-07,5693349,309,0.0,7.164727843405811e-08,6378571.536511643
2020-11-10 22:54:59,74.7,64.33333333333333,1.5717027065591944e-07,7364284.75,930,2.703701166919155,8.376487364020138e-08,5882875.771464088
